cScore,merged_col
low,"  Farm House is available for Sale in Chevella, Hyderabad for 2.9 Crore(s)   Farm House is available for Sale in Chevella, Hyderabad for 2.9 Crore(s)"
low,"  Farm House is available for Sale in Moinabad, Hyderabad for 1.8 Crore(s)   Farm House is available for Sale in Moinabad, Hyderabad for 1.8 Crore(s)"
medium,"Farm House is available for sale. It is a good location property. Please contact for more details. 1 BHK, Farm House is available for Sale in Uppal, Hyderabad for 18.50 Lac(s)"
medium,"Farm House is available for sale. It covered area of 1250 sqft, it is a good location property. Plea 2 BHK, Farm House is available for Sale in Kothapalli, Hyderabad for 4.5 Crore(s)"
low,"Farm  house is available for sale. It covered area of 150 sq-yrd, it is a good location. Please cont 3 BHK, Farm House is available for Sale in Attapur, Hyderabad for 1.0 Crore(s)"
low,"  Farm House is available for Sale in Ranga Reddy Nagar Chenna Reddy Nagar, Hyderabad for 2.6 Crore(   Farm House is available for Sale in Ranga Reddy Nagar Chenna Reddy Nagar, Hyderabad for 2.6 Crore(s)"
high,"Attention seeking in twin cities or more. 3bhk farm house for sale 3 floors with  inbuild swimming p 3 BHK, Farm House is available for Sale in Sri Ram Nagar Kondapur, Hyderabad for 1.5 Crore(s)"
medium,"2 BHK, Farm House is available for Sale in , Hyderabad for 30.0 Lac(s) 2 BHK, Farm House is available for Sale in , Hyderabad for 30.0 Lac(s)"
high,"ITs a150 acres mumbai high way facing villa project. Beside Regional ring road, and very close to ri 4 BHK, Farm House is available for Sale in Peddapur, Hyderabad for 40.0 Lac(s)"
medium,"1 BHK, Farm House is available for Sale in Shamshabad, Hyderabad for 4.0 Crore(s) 1 BHK, Farm House is available for Sale in Shamshabad, Hyderabad for 4.0 Crore(s)"
low,"2 BHK, Farm House is available for Sale in Sadashivpet, Hyderabad for 8.0 Lac(s) 2 BHK, Farm House is available for Sale in Sadashivpet, Hyderabad for 8.0 Lac(s)"
low,"1 BHK, Farm House is available for Sale in , Hyderabad for 1.2 Crore(s) 1 BHK, Farm House is available for Sale in , Hyderabad for 1.2 Crore(s)"
low," This spacious Farm House has total 1 floors, makes it very suitable for a family with variety of li 3 BHK, Farm House is available for Sale in , Hyderabad for 1.7 Crore(s)"
low,"3 Acre Farm House is available for Sale in Lanco Hills Road, Hyderabad for 1.1 Crore(s) 3 Acre Farm House is available for Sale in Lanco Hills Road, Hyderabad for 1.1 Crore(s)"
low,"3 BHK, Farm House is available for Sale in Shadnagar, Hyderabad for 4.5 Crore(s) 3 BHK, Farm House is available for Sale in Shadnagar, Hyderabad for 4.5 Crore(s)"
high,"605 square yards, 24,000 per square yard  slightly negotiable plot location, medipally, pragati reso 3 BHK, Farm House is available for Sale in Chilkur Balaji Temple Road, Hyderabad for 1.4 Crore(s)"
low,"Farm house is available for sale. It covered area of 350 sq-ft, it is a good location property. Plea 1 BHK, Farm House is available for Sale in , Hyderabad for 7.0 Lac(s)"
low,"5 BHK, Farm House is available for Sale in Sriramnagar Moinabad, Hyderabad for 2.8 Crore(s) 5 BHK, Farm House is available for Sale in Sriramnagar Moinabad, Hyderabad for 2.8 Crore(s)"
medium,"Escape to the tranquility of rural living with this charming 3 BHK farmhouse for sale in Sadashivpet 3 BHK, Farm House is available for Sale in Sadashivpet, Hyderabad for 36.0 Lac(s)"
medium,"2 BHK, Farm House is available for Sale in Warangal Highway, Hyderabad for 75.0 Lac(s) 2 BHK, Farm House is available for Sale in Warangal Highway, Hyderabad for 75.0 Lac(s)"
medium,"1 BHK, Farm House is available for Sale in Kolanupaka, Hyderabad for 6.0 Lac(s) 1 BHK, Farm House is available for Sale in Kolanupaka, Hyderabad for 6.0 Lac(s)"
medium,"2 BHK, Farm House is available for Sale in Masaipet, Hyderabad for 1.2 Crore(s) 2 BHK, Farm House is available for Sale in Masaipet, Hyderabad for 1.2 Crore(s)"
medium,"close to Financial District 5 BHK, Farm House is available for Sale in Tellapur, Hyderabad for 25.0 Crore(s)"
low,"3 BHK, Farm House is available for Sale in Moinabad, Hyderabad for 3.5 Crore(s) 3 BHK, Farm House is available for Sale in Moinabad, Hyderabad for 3.5 Crore(s)"
low,"1 BHK, Farm House is available for Sale in Zahirabad, Hyderabad for 3.1 Crore(s) 1 BHK, Farm House is available for Sale in Zahirabad, Hyderabad for 3.1 Crore(s)"
medium," The location has easy access to, Model Mission High School (0 km ), State Bank of Hyderabad (4 km ) 935 Sq-yrd Farm House is available for Sale in Shamirpet, Hyderabad for 1.5 Crore(s)"
low,"1 BHK, Farm House is available for Sale in Moinabad, Hyderabad for 15.0 Crore(s) 1 BHK, Farm House is available for Sale in Moinabad, Hyderabad for 15.0 Crore(s)"
low,"3 BHK, Farm House is available for Sale in , Hyderabad for 24.0 Lac(s) 3 BHK, Farm House is available for Sale in , Hyderabad for 24.0 Lac(s)"
medium,"3 BHK, Farm House is available for Sale in Chilkoor, Hyderabad for 1.5 Crore(s) 3 BHK, Farm House is available for Sale in Chilkoor, Hyderabad for 1.5 Crore(s)"
high,"Nestled in the idyllic countryside of Kandukur, Hyderabad is 3 acres readymade Farm land with farmho 1 BHK, Farm House is available for Sale in Kandukur, Hyderabad for 4.5 Crore(s)"
medium,"1 BHK, Farm House is available for Sale in Shamshabad, Hyderabad for 4.0 Crore(s) 1 BHK, Farm House is available for Sale in Shamshabad, Hyderabad for 4.0 Crore(s)"
low,"A farm house is available for sale. It is a good location. Please contact for more details. 1 BHK, Farm House is available for Sale in Shabad, Hyderabad for 7.50 Lac(s)"
low,"4 BHK, Farm House is available for Sale in Moinabad, Hyderabad for 3.0 Crore(s) 4 BHK, Farm House is available for Sale in Moinabad, Hyderabad for 3.0 Crore(s)"
medium,"Plot or farm land located very near to Kanakamamidi and piece full area 1 BHK, Farm House is available for Sale in , Hyderabad for 66.0 Lac(s)"
medium,"Well Developer Farm plots and Cottages are sale at Kandukur.  Near Tukkuguda on Srisailam Highway .E 1 BHK, Farm House is available for Sale in Kandukur, Hyderabad for 35.0 Lac(s)"
medium,"1 BHK, Farm House is available for Sale in Keshampet, Hyderabad for 1.0 Crore(s) 1 BHK, Farm House is available for Sale in Keshampet, Hyderabad for 1.0 Crore(s)"
medium,"Land is 6km from medchal and 42 kms from hyderabad secretariat 1 BHK, Farm House is available for Sale in , Hyderabad for 1.0 Crore(s)"
medium,"6 BHK, Farm House is available for Sale in Warangal Highway, Hyderabad for 27.0 Lac(s) 6 BHK, Farm House is available for Sale in Warangal Highway, Hyderabad for 27.0 Lac(s)"
low,"3 BHK, Farm House is available for Sale in Chevella, Hyderabad for 5.0 Crore(s) 3 BHK, Farm House is available for Sale in Chevella, Hyderabad for 5.0 Crore(s)"
medium,"4 BHK, Farm House is available for Sale in Chevella, Hyderabad for 3.5 Crore(s) 4 BHK, Farm House is available for Sale in Chevella, Hyderabad for 3.5 Crore(s)"
low,"A farm house is available for sale. It is a good location. Please contact for more details. 1 BHK, Farm House is available for Sale in Shankarpalle Rangareddy, Hyderabad for 3.2 Crore(s)"
low,"A farm house is available for sale. It is a good location. Please contact for more details. 5 BHK, Farm House is available for Sale in Shadnagar, Hyderabad for 4.5 Crore(s)"
low,"  Farm House is available for Sale in Mirzapur B, Hyderabad for 5.5 Crore(s)   Farm House is available for Sale in Mirzapur B, Hyderabad for 5.5 Crore(s)"
low,"  Farm House is available for Sale in Aziz Nagar, Hyderabad for 1.0 Crore(s)   Farm House is available for Sale in Aziz Nagar, Hyderabad for 1.0 Crore(s)"
medium,"very good atmosphere im very looking forward for buyers 3 BHK, Farm House is available for Sale in Chakaliguda Road, Hyderabad for 20.0 Crore(s)"
medium,"A beautiful well crafted farm house in 2760 sq yards;is for sale in Chevella.With water falls and be 4 BHK, Farm House is available for Sale in Chevella, Hyderabad for 1.0 Crore(s)"
low,"> 10 BHK, Farm House is available for Sale in , Hyderabad for 7.6 Crore(s) > 10 BHK, Farm House is available for Sale in , Hyderabad for 7.6 Crore(s)"
medium,"imagine waking up every mrng to the sweet songs of birds and the gentle rustling of leaves. a stunni 3 BHK, Farm House is available for Sale in Chevella, Hyderabad for 4.0 Crore(s)"
medium,"An excellent opportunity awaits with this Farm Land for Sale in Moinabad, Hyderabad. Spanning a gene 1 BHK, Farm House is available for Sale in Moinabad, Hyderabad for 2.8 Crore(s)"
medium,"This farm house is on the main road and just 10 km from shankarpally and chevella 3 BHK, Farm House is available for Sale in Chilkur Balaji Temple Road, Hyderabad for 2.5 Crore(s)"
medium,"Invest in your dream farmhouse todayDiscover IRPgreens, a gated community of farmhouse plots near Al 1 BHK, Farm House is available for Sale in Yadagirigutta, Hyderabad for 43.0 Lac(s)"
low,"1 BHK, Farm House is available for Sale in Chevella, Hyderabad for 2.2 Crore(s) 1 BHK, Farm House is available for Sale in Chevella, Hyderabad for 2.2 Crore(s)"
medium,"Experience the tranquility of rural living with this beautiful 2 BHK farm house for sale in Jeedipal 2 BHK, Farm House is available for Sale in Jeedipally, Hyderabad for 2.5 Crore(s)"
low,"  Farm House is available for Sale in Edulabad, Hyderabad for 37.40 Lac(s)   Farm House is available for Sale in Edulabad, Hyderabad for 37.40 Lac(s)"
medium,"10 BHK, Farm House is available for Sale in Narayankhed CT, Hyderabad for 7.0 Lac(s) 10 BHK, Farm House is available for Sale in Narayankhed CT, Hyderabad for 7.0 Lac(s)"
medium,"1 BHK, Farm House is available for Sale in Bibinagar, Hyderabad for 72.0 Lac(s) 1 BHK, Farm House is available for Sale in Bibinagar, Hyderabad for 72.0 Lac(s)"
low,"3 BHK, Farm House is available for Sale in Moinabad, Hyderabad for 1.2 Crore(s) 3 BHK, Farm House is available for Sale in Moinabad, Hyderabad for 1.2 Crore(s)"
low," The location has easy access to, Model Mission High School (0 km ), State Bank of Hyderabad (4 km ) 900 Sq-yrd Farm House is available for Sale in Shamirpet, Hyderabad for 60.0 Lac(s)"
high,"This farmhouse is located on the outskirst of Hyderabad adjoining forest area and surrounded by moun 4 BHK, Farm House is available for Sale in Manneguda, Hyderabad for 3.0 Crore(s)"
medium,"10 BHK, Farm House is available for Sale in Chandapur Narayankhed CT, Hyderabad for 7.0 Lac(s) 10 BHK, Farm House is available for Sale in Chandapur Narayankhed CT, Hyderabad for 7.0 Lac(s)"
medium,"extra parking, barbeque, camp fire area , kids play area. 2 BHK, Farm House is available for Sale in Aloor 1, Hyderabad for 1.8 Crore(s)"
low,"2 BHK, Farm House is available for Sale in , Hyderabad for 1.2 Crore(s) 2 BHK, Farm House is available for Sale in , Hyderabad for 1.2 Crore(s)"
medium,"2 BHK, Farm House is available for Sale in Sherkhanpally, Hyderabad for 5.0 Crore(s) 2 BHK, Farm House is available for Sale in Sherkhanpally, Hyderabad for 5.0 Crore(s)"
low,"2 BHK, Farm House is available for Sale in Sangareddy, Hyderabad for 3.63 Lac(s) 2 BHK, Farm House is available for Sale in Sangareddy, Hyderabad for 3.63 Lac(s)"
medium,"CLEAR TITLE WITH ADVOCATE LEGAL OPINION IN WRITTEN DOCUMENT RECENTLY GOVERNMENT SURVEY WAS DONE WITH 2 BHK, Farm House is available for Sale in Shankarpalli Road, Hyderabad for 3.0 Crore(s)"
medium,"Near Bombay Highway 2 BHK, Farm House is available for Sale in Sangareddy, Hyderabad for 45.0 Lac(s)"
medium,"6 BHK, Farm House is available for Sale in , Hyderabad for 5.0 Crore(s) 6 BHK, Farm House is available for Sale in , Hyderabad for 5.0 Crore(s)"
medium,"income on dates, income on fruits, income on farmhouse rentals 1 BHK, Farm House is available for Sale in Narayankhed CT, Hyderabad for 6.0 Lac(s)"
low,"Farm house is available for sale. It covered area of 3600 sq-ft, it is a good location property. Ple 4 BHK, Farm House is available for Sale in Shamshabad, Hyderabad for 30.0 Lac(s)"
medium,"A beautiful farm house  is available for sale. very near to the city It is a good location. Please c 2 BHK, Farm House is available for Sale in Kothapally Narsapur, Hyderabad for 2.8 Crore(s)"
medium,"Best Air Quality, privacy and most economical. Farm house is available for sale. It covered area of  2 BHK, Farm House is available for Sale in Shadnagar Chevella Road, Hyderabad for 35.0 Lac(s)"
medium,"  Farm House is available for Sale in Bhuvanagiri, Hyderabad for 75.0 Lac(s)   Farm House is available for Sale in Bhuvanagiri, Hyderabad for 75.0 Lac(s)"
low,"  Farm House is available for Sale in Moinabad, Hyderabad for 2.5 Crore(s)   Farm House is available for Sale in Moinabad, Hyderabad for 2.5 Crore(s)"
medium,"gated community Farm land with farming and clubhouse facility, farm house also available in differen 1 BHK, Farm House is available for Sale in Peddapur, Hyderabad for 21.0 Lac(s)"
low,"  Farm House is available for Sale in Manneguda, Hyderabad for 1.9 Crore(s)   Farm House is available for Sale in Manneguda, Hyderabad for 1.9 Crore(s)"
low,"4 BHK, Farm House is available for Sale in Moinabad, Hyderabad for 8.0 Crore(s) 4 BHK, Farm House is available for Sale in Moinabad, Hyderabad for 8.0 Crore(s)"
low,"> 10 BHK, Farm House is available for Sale in Shankarpalli Nawabpet Vikarabad Road, Hyderabad for 3. > 10 BHK, Farm House is available for Sale in Shankarpalli Nawabpet Vikarabad Road, Hyderabad for 3.4 Crore(s)"
medium,"2 BHK, Farm House is available for Sale in Mudimyal, Hyderabad for 3.5 Crore(s) 2 BHK, Farm House is available for Sale in Mudimyal, Hyderabad for 3.5 Crore(s)"
high,"Designed to provide an ultimate level of comfort and convenience, this beautiful 5BHK farmhouse is u 5 BHK, Farm House is available for Sale in Bibinagar, Hyderabad for 2.9 Crore(s)"
high,"LUXURY FARMHOUSE VILLA FOR SALE MOINABAD SRIRAMNAGER . Newly constructed 1000 square yards land Farm 4 BHK, Farm House is available for Sale in Moinabad, Hyderabad for 2.8 Crore(s)"
medium,"1 BHK, Farm House is available for Sale in , Hyderabad for 6.0 Lac(s) 1 BHK, Farm House is available for Sale in , Hyderabad for 6.0 Lac(s)"
medium,"garden with all setup with water light , borewell and mango , coconut trees and other fruits . near  2 BHK, Farm House is available for Sale in , Hyderabad for 3.5 Crore(s)"
low,"2 BHK, Farm House is available for Sale in Alair, Hyderabad for 22.0 Lac(s) 2 BHK, Farm House is available for Sale in Alair, Hyderabad for 22.0 Lac(s)"
high,"810 Sq Yards  Lush green Mango Garden with well Maintained Lawn, Cement roads, Underground Drains. G 2 BHK, Farm House is available for Sale in Moinabad, Hyderabad for 2.3 Crore(s)"
medium,"Indulge in the serene charm of countryside living with this enticing 1 BHK Farm-House for sale, nest 1 BHK, Farm House is available for Sale in Chimaldari Konapur, Hyderabad for 9.0 Crore(s)"
medium,"Escape the city life with this charming farm house for sale in Pedda Golconda, Hyderabad. Experience   Farm House is available for Sale in Pedda Golconda, Hyderabad for 2.0 Crore(s)"
medium,"Land of 1392 Sq.yds along with Farm house, Power, Water  Compound wall located on a 60 Ft BT Road at 1 BHK, Farm House is available for Sale in Keesara, Hyderabad for 1.2 Crore(s)"
low,"  Farm House is available for Sale in Malkapur, Hyderabad for 2.2 Crore(s)   Farm House is available for Sale in Malkapur, Hyderabad for 2.2 Crore(s)"
low,"4 BHK, Farm House is available for Sale in Moinabad, Hyderabad for 4.1 Crore(s) 4 BHK, Farm House is available for Sale in Moinabad, Hyderabad for 4.1 Crore(s)"
low,"2 BHK, Farm House is available for Sale in Shamshabad Mamidipally Road, Hyderabad for 10.0 Lac(s) 2 BHK, Farm House is available for Sale in Shamshabad Mamidipally Road, Hyderabad for 10.0 Lac(s)"
low,"Farm house is available for sale. It covered area of 121 sq-yrd, it is a good location. Please conta 4 BHK, Farm House is available for Sale in Shadnagar, Hyderabad for 15.0 Lac(s)"
low,"2 BHK, Farm House is available for Sale in Madapur, Hyderabad for 6.99 Lac(s) 2 BHK, Farm House is available for Sale in Madapur, Hyderabad for 6.99 Lac(s)"
low,"  Farm House is available for Sale in Zahirabad, Hyderabad    Farm House is available for Sale in Zahirabad, Hyderabad "
low,"  Farm House is available for Sale in Maheswaram Lines, Hyderabad    Farm House is available for Sale in Maheswaram Lines, Hyderabad "
low,"  Farm House is available for Sale in Maheshwaram, Hyderabad    Farm House is available for Sale in Maheshwaram, Hyderabad "
low,"  Farm House is available for Sale in Shankarpally Road, Hyderabad    Farm House is available for Sale in Shankarpally Road, Hyderabad "
low,"  Farm House is available for Sale in Narsapur, Hyderabad    Farm House is available for Sale in Narsapur, Hyderabad "
high,"Escape to your own piece of paradise in Reddipalli Village, Moinabad. Embrace the tranquility of nat 3 BHK, Farm House is available for Sale in Mothukupalle, Hyderabad for 20.0 Crore(s)"
high,"Electricity with Modern Street Lights  Transformer247 security, Compound Wall with Entrance Arch100  3 BHK, Farm House is available for Sale in Moinabad, Hyderabad for 5.6 Crore(s)"
medium,"his stunning 3BHK farmhouse at Sahaja Farms  Resort offers luxury living and highreturn investment.  3 BHK, Farm House is available for Sale in Sadashivpet, Hyderabad for 2.9 Crore(s)"
high,"Our venture located to Shadnagar near to Reginal Ring Road fattest growing area in hyderabad city in 1 BHK, Farm House is available for Sale in Farooqnagar, Hyderabad for 18.0 Lac(s)"
high,"Our Property suitable for Farm house purpose and best investment location for future and very near t 2 BHK, Farm House is available for Sale in Isnapur, Hyderabad for 42.0 Lac(s)"
low,"4 BHK, Farm House is available for Sale in Zahirabad, Hyderabad for 2.5 Crore(s) 4 BHK, Farm House is available for Sale in Zahirabad, Hyderabad for 2.5 Crore(s)"
medium,"Farm house is available for sale. It covered area of 750 sq-ft, it is a good location property. Plea 2 BHK, Farm House is available for Sale in Warangal Highway, Hyderabad for 75.0 Lac(s)"
medium,"A prime corner farm house plot of 3000 square yards is available for sale in country homes, shamirpe 3 BHK, Farm House is available for Sale in Shamirpet, Hyderabad for 9.0 Crore(s)"
high,"Our Property is suitable for Best investment , weekend homes, with Good amenities, best location for 2 BHK, Farm House is available for Sale in Shankarpalli Mominpet Road, Hyderabad for 25.0 Lac(s)"
low,"1 BHK, Farm House is available for Sale in Khandwa Road, Indore for 80.0 Lac(s) 1 BHK, Farm House is available for Sale in Khandwa Road, Indore for 80.0 Lac(s)"
low,"3 BHK, Farm House is available for Sale in Khandwa Road, Indore for 1.8 Crore(s) 3 BHK, Farm House is available for Sale in Khandwa Road, Indore for 1.8 Crore(s)"
medium,"3 BHK, Farm House is available for Sale in Super Corridor, Indore for 70.0 Lac(s) 3 BHK, Farm House is available for Sale in Super Corridor, Indore for 70.0 Lac(s)"
low,"  Farm House is available for Sale in Alwasa, Indore for 85.0 Lac(s)   Farm House is available for Sale in Alwasa, Indore for 85.0 Lac(s)"
low,"6 BHK, Farm House is available for Sale in Limboda Gari, Indore for 66.70 Lac(s) 6 BHK, Farm House is available for Sale in Limboda Gari, Indore for 66.70 Lac(s)"
medium,"indore to ichapur high highway se 1 km ki duri pr pahado or shudh vatavaran ke bich bnaye apne sapno 1 BHK, Farm House is available for Sale in Khandwa Road, Indore for 17.0 Lac(s)"
medium,"1 BHK, Farm House is available for Sale in Mhow, Indore for 18.0 Lac(s) 1 BHK, Farm House is available for Sale in Mhow, Indore for 18.0 Lac(s)"
low,"3 BHK, Farm House is available for Sale in Mhow Gaon, Indore for 15.0 Lac(s) 3 BHK, Farm House is available for Sale in Mhow Gaon, Indore for 15.0 Lac(s)"
medium,"3 BHK, Farm House is available for Sale in Indore Bypass Road, Indore for 22.50 Lac(s) 3 BHK, Farm House is available for Sale in Indore Bypass Road, Indore for 22.50 Lac(s)"
medium,"Beautiful farmhouse,east facing,16000 sq feet land area with 3000 sq feet of construction.Party area 2 BHK, Farm House is available for Sale in Mhow, Indore for 2.6 Crore(s)"
medium,"near to simrol and road...and the project is situated on hills 1 BHK, Farm House is available for Sale in Khandwa Road, Indore for 25.20 Lac(s)"
low,"1 BHK, Farm House is available for Sale in , Indore for 36.0 Lac(s) 1 BHK, Farm House is available for Sale in , Indore for 36.0 Lac(s)"
medium,"4 BHK, Farm House is available for Sale in Ujjain Indore Road, Indore for 54.25 Lac(s) 4 BHK, Farm House is available for Sale in Ujjain Indore Road, Indore for 54.25 Lac(s)"
low,"  Farm House is available for Sale in Vidhya Palace, Indore for 2.1 Crore(s)   Farm House is available for Sale in Vidhya Palace, Indore for 2.1 Crore(s)"
medium,"the special thing of our property is it is near by main road road name  kanch road  even our locatio 1 BHK, Farm House is available for Sale in , Indore for 25.20 Lac(s)"
medium,"It is near form tincha waterfall 1 BHK, Farm House is available for Sale in Simrol, Indore for 25.20 Lac(s)"
low,"  Farm House is available for Sale in Simrol, Indore for 27.44 Lac(s)   Farm House is available for Sale in Simrol, Indore for 27.44 Lac(s)"
low,"  Farm House is available for Sale in Rau Road, Indore    Farm House is available for Sale in Rau Road, Indore "
low,"  Farm House is available for Sale in Hukma Khedi, Indore    Farm House is available for Sale in Hukma Khedi, Indore "
low,"  Farm House is available for Sale in Khandwa Road, Indore    Farm House is available for Sale in Khandwa Road, Indore "
low,"  Farm House is available for Sale in , Indore    Farm House is available for Sale in , Indore "
low,"1 BHK, Farm House is available for Sale in Barela, Jabalpur for 10.0 Lac(s) 1 BHK, Farm House is available for Sale in Barela, Jabalpur for 10.0 Lac(s)"
medium,"1 BHK, Farm House is available for Sale in Rani Durgawati Samadhi Road, Jabalpur for 29.99 Lac(s) 1 BHK, Farm House is available for Sale in Rani Durgawati Samadhi Road, Jabalpur for 29.99 Lac(s)"
medium,"2 BHK, Farm House is available for Sale in , Jabalpur for 22.0 Lac(s) 2 BHK, Farm House is available for Sale in , Jabalpur for 22.0 Lac(s)"
medium,"5 BHK, Farm House is available for Sale in Tilwara, Jabalpur for 22.0 Lac(s) 5 BHK, Farm House is available for Sale in Tilwara, Jabalpur for 22.0 Lac(s)"
low,"2 BHK, Farm House is available for Sale in Katangi Road, Jabalpur for 18.0 Lac(s) 2 BHK, Farm House is available for Sale in Katangi Road, Jabalpur for 18.0 Lac(s)"
medium,"2 BHK, Farm House is available for Sale in Nagpur Road Jabalpur, Jabalpur for 8.0 Lac(s) 2 BHK, Farm House is available for Sale in Nagpur Road Jabalpur, Jabalpur for 8.0 Lac(s)"
low,"Farm house is available for sale. It covered area of 2250 sq-ft, it is a good location. Please conta 1 BHK, Farm House is available for Sale in , Jabalpur for 14.0 Lac(s)"
medium,"1 BHK, Farm House is available for Sale in , Jabalpur for 13.50 Lac(s) 1 BHK, Farm House is available for Sale in , Jabalpur for 13.50 Lac(s)"
medium,"1 BHK, Farm House is available for Sale in , Jabalpur for 1.5 Crore(s) 1 BHK, Farm House is available for Sale in , Jabalpur for 1.5 Crore(s)"
medium,"2 BHK, Farm House is available for Sale in Tilwara, Jabalpur for 5.0 Lac(s) 2 BHK, Farm House is available for Sale in Tilwara, Jabalpur for 5.0 Lac(s)"
medium,"Step into a captivating lifestyle with this stunning 2 BHK farmhouse for sale in the picturesque Boo 1 BHK, Farm House is available for Sale in Prem Nagar, Jaipur Suburbs for 1.2 Crore(s)"
low,"1 BHK, Farm House is available for Sale in Peepla, Jaipur Suburbs for 40.0 Lac(s) 1 BHK, Farm House is available for Sale in Peepla, Jaipur Suburbs for 40.0 Lac(s)"
medium,"1 BHK, Farm House is available for Sale in , Jaipur Suburbs for 2.0 Crore(s) 1 BHK, Farm House is available for Sale in , Jaipur Suburbs for 2.0 Crore(s)"
medium,"1 BHK, Farm House is available for Sale in Peepla, Jaipur Suburbs for 40.0 Lac(s) 1 BHK, Farm House is available for Sale in Peepla, Jaipur Suburbs for 40.0 Lac(s)"
low,"  Farm House is available for Sale in Erandol, Jalgaon    Farm House is available for Sale in Erandol, Jalgaon "
low,"  Farm House is available for Sale in Navagam, Jamnagar for 30.0 Lac(s)   Farm House is available for Sale in Navagam, Jamnagar for 30.0 Lac(s)"
medium,"1 BHK, Farm House is available for Sale in , Jamnagar for 20.0 Lac(s) 1 BHK, Farm House is available for Sale in , Jamnagar for 20.0 Lac(s)"
medium,"2 BHK, Farm House is available for Sale in , Jamnagar for 5.0 Crore(s) 2 BHK, Farm House is available for Sale in , Jamnagar for 5.0 Crore(s)"
high,"2 BHK, Farm House is available for Sale in Galudi, Jamshedpur for 60.0 Lac(s) 2 BHK, Farm House is available for Sale in Galudi, Jamshedpur for 60.0 Lac(s)"
low,"2 Bigha Farm House is available for Sale in Digri Kalan, Jodhpur for 45.0 Lac(s) 2 Bigha Farm House is available for Sale in Digri Kalan, Jodhpur for 45.0 Lac(s)"
low,"53 Acre Farm House is available for Sale in Phalodi, Jodhpur for 1.1 Crore(s) 53 Acre Farm House is available for Sale in Phalodi, Jodhpur for 1.1 Crore(s)"
low,"  Farm House is available for Sale in Digri Kalan, Jodhpur for 45.0 Lac(s)   Farm House is available for Sale in Digri Kalan, Jodhpur for 45.0 Lac(s)"
low,"  Farm House is available for Sale in Akbarpur, Kanpur for 10.0 Crore(s)   Farm House is available for Sale in Akbarpur, Kanpur for 10.0 Crore(s)"
medium,"Discover your perfect retreat with this stunning 3 BHK farmhouse for sale in Bithoor, Kanpur. This n 3 BHK, Farm House is available for Sale in Bithoor, Kanpur for 65.0 Lac(s)"
low,"1500 Sq-yrd Farm House is available for Sale in Kunjpura Road, Karnal for 2.0 Crore(s) 1500 Sq-yrd Farm House is available for Sale in Kunjpura Road, Karnal for 2.0 Crore(s)"
medium,"  Farm House is available for Sale in Rambha Village, Karnal for 1.5 Crore(s)   Farm House is available for Sale in Rambha Village, Karnal for 1.5 Crore(s)"
medium,"This is mango garden with multi fruit plant developed in 2008 1 BHK, Farm House is available for Sale in , Khandwa for 90.0 Lac(s)"
medium,"Farm House For Sale in Mahishda, Midnapore, West Bengal.The said advertisement is for one independen 2 BHK, Farm House is available for Sale in Midnapore, Kharagpur for 3.5 Crore(s)"
medium,"VS6145 Farm house for sale at Kadayiruppu.3 acres 85 cents  2.85 acres of dry land.1.20 acres of wet 3 BHK, Farm House is available for Sale in Kolenchery, Kochi for 22.0 Crore(s)"
low,"16940 Sq-yrd Farm House is available for Sale in , Kochi for 4.5 Crore(s) 16940 Sq-yrd Farm House is available for Sale in , Kochi for 4.5 Crore(s)"
low,"  Farm House is available for Sale in Angamali, Kochi for 30.0 Lac(s)   Farm House is available for Sale in Angamali, Kochi for 30.0 Lac(s)"
medium,"2 BHK, Farm House is available for Sale in , Kolhapur for 8.0 Lac(s) 2 BHK, Farm House is available for Sale in , Kolhapur for 8.0 Lac(s)"
low,"> 10 BHK, Farm House is available for Sale in , Kolhapur for 954.5 Crore(s) > 10 BHK, Farm House is available for Sale in , Kolhapur for 954.5 Crore(s)"
medium,"prime location in the vicinity of western ghats in kolhapur best for holiday home or generates a goo 6 BHK, Farm House is available for Sale in Amba, Kolhapur for 3.0 Crore(s)"
medium,"Near to Historical PANHALA FORT 5 BHK, Farm House is available for Sale in Panhala, Kolhapur for 1.1 Crore(s)"
low,"1 BHK, Farm House is available for Sale in , Kolhapur for 10.0 Lac(s) 1 BHK, Farm House is available for Sale in , Kolhapur for 10.0 Lac(s)"
high,"A 5 BHK farmhouse is available at a reasonable selling price in the prime locality of Rajarhat. Wort 5 BHK, Farm House is available for Sale in Rajarhat, Kolkata for 2.8 Crore(s)"
medium,"2 BHK, Farm House is available for Sale in , Kolkata for 2.0 Crore(s) 2 BHK, Farm House is available for Sale in , Kolkata for 2.0 Crore(s)"
medium,"3 BHK, Farm House is available for Sale in Thakurpukur, Kolkata for 7.0 Crore(s) 3 BHK, Farm House is available for Sale in Thakurpukur, Kolkata for 7.0 Crore(s)"
medium,"Area About 50 cottahs. House built on 3 cottahs. Well furnished. Lawn. Garden. Fruit garden. Wood tr 2 BHK, Farm House is available for Sale in Kheyadah, Kolkata for 3.0 Crore(s)"
medium,"It is Farm house on 4 bigha Land having a single room pacca building with fruits  Vegetable plantati 1 BHK, Farm House is available for Sale in Nabagram Baruipur, Kolkata for 60.0 Lac(s)"
medium,"3 BHK, Farm House is available for Sale in South 24 Parganas, Kolkata for 2.2 Crore(s) 3 BHK, Farm House is available for Sale in South 24 Parganas, Kolkata for 2.2 Crore(s)"
