cScore,merged_col
medium,"nan 480 Sq-yrd Commercial Land is available for Rent in Hayathnagar Khalsa, Hyderabad for 35,000"
low,"nan 3 Acre Industrial Land is available for Rent in Ghatkesar, Hyderabad for 1.50 Lac(s)"
low,"nan 4500 Sq-ft Commercial Land is available for Rent in Bowenpally, Hyderabad for 95,000"
medium,"nan 3000 Sq-yrd Industrial Land is available for Rent in Attapur, Hyderabad for 2.70 Lac(s)"
high,"East Facing Commercial Gated Plot of Land Available for Multi Year Lease at a Prime Location right o 1000 Sq-yrd Commercial Land is available for Rent in Ramachandrapuram BHEL Township, Hyderabad for 1.50 Lac(s)"
medium,"nan 2 Acre Commercial Land is available for Rent in Moinabad, Hyderabad for 2.0 Lac(s)"
low,"nan 150 Sq-yrd Commercial Land is available for Rent in Dilsukhnagar, Hyderabad for 10,000"
medium,"Partial lease of part of land possible based on requirement. Just 30 seconds from NH 163 Ghatkesar o 3000 Sq-yrd Commercial Land is available for Rent in Jodimetla, Hyderabad for 70,000"
medium,"3000 SQYRD Plot facing ORR at a well developed  neighborhood and close to Oakridge and many resident 3000 Sq-yrd Commercial Land is available for Rent in Mallampet, Hyderabad for 4.0 Lac(s)"
medium,"Open land available for lease near Hanuman Temple, Narapally 1 Acre Commercial Land is available for Rent in Narepally, Hyderabad for 60,000"
medium,"nan 20 Acre Commercial Land is available for Rent in Koheda, Hyderabad for 20.0 Lac(s)"
low,"nan 400 Sq-ft Commercial Land is available for Rent in Moinabad, Hyderabad for 20,000"
medium,"nan 16200 Sq-ft Commercial Land is available for Rent in Hanuman Nagar Badangpet, Hyderabad for 1.0 Lac(s)"
medium,"nan 10 Acre Commercial Land is available for Rent in Janwada, Hyderabad for 15.0 Lac(s)"
medium,"Commercial land is available for rent. It is a good location property. Please contact for more detai 5000 Sq-ft Commercial Land is available for Rent in Madhapur, Hyderabad for 2.50 Lac(s)"
medium,"nan 9000 Sq-ft Commercial Land is available for Rent in Rajanna Bowli, Hyderabad for 1.50 Lac(s)"
medium,"nan 2000 Sq-yrd Commercial Land is available for Rent in Uppal Road, Hyderabad for 35,000"
low,"nan 2 Acre Commercial Land is available for Rent in Ghatkesar, Hyderabad for 20.0 Lac(s)"
medium,".::::Industrial land is available for sale. It has a plot area of 1000 sq-ft, it is a good location  1000 Sq-ft Industrial Land is available for Rent in Katedhan, Hyderabad for 1.10 Lac(s)"
high,"Unleash the potential of your business with an exclusive opportunity: 2 acres of prime commercial la 2 Acre Commercial Land is available for Rent in Koheda, Hyderabad for 2.0 Lac(s)"
medium,"Commercial property with shed for rent, prime location near Dr reddy enclave. Suitable for godwons,  1400 Sq-ft Commercial Land is available for Rent in Miyapur Road, Hyderabad for 56,000"
medium,"Commercial land is available for rent. It has area of 3000 sq-ft, it is a good location property. Pl 3000 Sq-ft Commercial Land is available for Rent in Shamshabad, Hyderabad for 1.0 Lac(s)"
medium,"nan 511 Sq-yrd Industrial Land is available for Rent in Cherlapalli, Hyderabad for 45,000"
medium,"RCC Building with dimensions 220 Front X 60 Depth  available for rent. 15 Feet Slab Height.   total  1 Acre Industrial Land is available for Rent in Adibatla, Hyderabad for 2.50 Lac(s)"
low,"nan 90 Sq-yrd Commercial Land is available for Rent in Balapur, Hyderabad for 1.0 Lac(s)"
medium,"open land for planning any business or workshops or godowns 37 Guntha Commercial Land is available for Rent in Saregudem, Hyderabad for 50,000"
low," Commercial Land is located in the premium corner spaceThe location has easy access to, Covels High  2054 Sq-yrd Commercial Land is available for Rent in Bowenpally, Hyderabad for 8.0 Lac(s)"
medium,"Located in Pedda Amberpet, 1.5 kms from ORR exit no 11,300m from Hyderabad vijayawada highway. poten 7620 Sq-yrd Commercial Land is available for Rent in Pedda Amberpet, Hyderabad for 1.0 Lac(s)"
low,"nan 810 Sq-yrd Commercial Land is available for Rent in Chandrayangutta, Hyderabad for 4.0 Lac(s)"
medium,"nan 4 Acre Commercial Land is available for Rent in Tukkuguda, Hyderabad for 4.0 Lac(s)"
low,"nan 240 Sq-yrd Commercial Land is available for Rent in Kowkoor, Hyderabad for 50,000"
medium,"Commercial land is available for rent. It is a good location property. Please contact for more detai 1600 Sq-ft Commercial Land is available for Rent in Gangaram Chanda Nagar, Hyderabad for 1.0 Lac(s)"
medium,"nan 920 Sq-yrd Commercial Land is available for Rent in Isnapur, Hyderabad for 60,000"
medium,"Commercial land is available for rent. It has area of 750 sq-ft, it is a good location property. Ple 750 Sq-ft Commercial Land is available for Rent in Medchal, Hyderabad for 50,000"
low,"nan 30 Guntha Commercial Land is available for Rent in Beeramguda Ramachandrapuram, Hyderabad for 5.0 Lac(s)"
low,"nan 2 Acre Commercial Land is available for Rent in Shadnagar, Hyderabad for 2.0 Lac(s)"
medium,"Commercial land is available for rent. It is a good location property. Please contact for more detai 15000 Sq-ft Commercial Land is available for Rent in Purani Haveli, Hyderabad for 3.40 Lac(s)"
medium,"Industrial land is available for rent. It has a plot area of 43500 sq-ft, it is a good location prop 43500 Sq-ft Industrial Land is available for Rent in Pashamylaram, Hyderabad for 2.50 Lac(s)"
medium,"1550 Sq-yrd open land suitable for School ground, Godown, Mini function hall. It is a good location. 1550 Sq-yrd Commercial Land is available for Rent in Ibrahimpatnam, Hyderabad for 25,000"
medium,"nan 75000 Sq-ft Commercial Land is available for Rent in Gundlapochampally, Hyderabad for 5.0 Lac(s)"
low,"nan 600 Sq-yrd Commercial Land is available for Rent in Himayat Sagar Road, Hyderabad for 15,000"
medium,"nan 1600 Sq-ft Commercial Land is available for Rent in New Bhoiguda, Hyderabad for 35,000"
medium,"located in bharat nagar siddipet near to komaticheruvu 674 Sq-yrd Commercial Land is available for Rent in Siddipet, Hyderabad for 2.50 Lac(s)"
low,"nan 740 Sq-ft Commercial Land is available for Rent in Gulmohar Park Colony, Hyderabad for 88,000"
medium,"nan 60 Guntha Commercial Land is available for Rent in Kollur, Hyderabad for 2.0 Lac(s)"
medium,"200 sq yards ,open plot,not main road face,will not work for retail but can be used for inventory an 200 Sq-yrd Industrial Land is available for Rent in Alkapur Township, Hyderabad for 50,000"
medium,"100 ft from Nagarjuna Sagar Road ideally suited for storage or godown purposes 850 Sq-yrd Commercial Land is available for Rent in Turkayamjal, Hyderabad for 50,000"
medium,"Your desire to grow your business can now be fulfilled, as up for rent is a Commercial Land strategi 2130 Sq-yrd Commercial Land is available for Rent in Shamshabad, Hyderabad for 1.60 Lac(s)"
low,"nan 2 Acre Commercial Land is available for Rent in Bongloor, Hyderabad for 2.50 Lac(s)"
medium,"Suitable for hotels, restaurants, tiffin center, drive in, cloud kitchen, bakery 1000 Sq-yrd Commercial Land is available for Rent in Mallampet, Hyderabad for 1.0 Lac(s)"
medium,"close to national highway , 2nd bit 4 Acre Commercial Land is available for Rent in Manoharabad, Hyderabad for 5.0 Lac(s)"
medium,"Commercial land is available for rent. It is a good location property. Please contact for more detai 166 Sq-yrd Commercial Land is available for Rent in , Hyderabad for 25,000"
medium,"Industrial land is available for rent. It has a plot area of 1700 sq-yrd, it is a good location prop 1700 Sq-yrd Industrial Land is available for Rent in Kattedan Road, Hyderabad for 60,000"
medium,"nan 267 Sq-yrd Industrial Land is available for Rent in Cherlapalli, Hyderabad for 25,000"
low,"nan 900 Sq-yrd Commercial Land is available for Rent in BN Reddy Nagar, Hyderabad for 45,000"
medium,"Industrial Shed for lease at Suraram for small scale industries 7000 Sq-ft Industrial Land is available for Rent in Suraram, Hyderabad for 95,000"
medium,"nan 600 Sq-yrd Commercial Land is available for Rent in Uppal, Hyderabad for 5.0 Lac(s)"
low,"nan 480 Sq-yrd Commercial Land is available for Rent in Tarnaka, Hyderabad for 80,000"
low,"nan 39500 Sq-ft Commercial Land is available for Rent in Manneguda, Hyderabad for 5.50 Lac(s)"
low,"nan 3375 Sq-ft Commercial Land is available for Rent in TPS Colony, Hyderabad for 10,000"
medium,"A prime industrial land is available for rent in Medchal, Hyderabad. Covering a massive area of 7200 7200 Sq-yrd Industrial Land is available for Rent in Medchal, Hyderabad for 5.0 Lac(s)"
medium,"nan 9 Acre Commercial Land is available for Rent in Shamirpet, Hyderabad for 8.0 Lac(s)"
medium,"nan 800 Sq-yrd Commercial Land is available for Rent in Hyder Shah Kote, Hyderabad for 1.0 Lac(s)"
medium,"nan 4 Acre Industrial Land is available for Rent in Medchal, Hyderabad for 2.0 Lac(s)"
medium,"BuildtoSuit ::::3 TO 5 acres of Prime Land. National Highway facing.  :::: Suitable for logistics, C 3 Acre Commercial Land is available for Rent in Chegunta, Hyderabad for 3.0 Lac(s)"
medium,"Industrial land is available for sale. It has covered area 550 sq-ft. Please contact for more detail 550 Sq-ft Industrial Land is available for Rent in Jeedimetla, Hyderabad for 75,000"
medium,"nan 280 Sq-yrd Commercial Land is available for Rent in Edulnagulapally, Hyderabad for 30,000"
medium,"nan 3900 Sq-ft Industrial Land is available for Rent in Gandi Maisamma, Hyderabad for 75,000"
medium,"godam with full security 24 hours current 3000 Sq-ft Industrial Land is available for Rent in Injapur, Hyderabad for 30,000"
medium,"Commercial land is available for rent. It has plot area of 29 Guntha, it is a good location property 29 Guntha Commercial Land is available for Rent in Malkapur, Hyderabad for 65,000"
medium,"Bandlaguda Jagir - Very Near to main road 100ft. 350 Sq-yrd Commercial Land is available for Rent in Bandlaguda Jagir, Hyderabad for 60,000"
medium,"50 meters from Warangal National highway service road. Under 0.5km from outerringroad. corner plot 250 Sq-yrd Commercial Land is available for Rent in Warangal Highway, Hyderabad for 19,500"
medium,"Commercial land is available for rent. It is a good location property. Please contact for more detai 3000 Sq-yrd Commercial Land is available for Rent in Tukkuguda, Hyderabad for 1.55 Lac(s)"
medium,"Commercial land is available for rent. It has area of 7365 sq-ft, it is a good location property. Pl 7365 Sq-ft Commercial Land is available for Rent in Nacharam, Hyderabad for 1.10 Lac(s)"
low,"nan 400 Sq-yrd Commercial Land is available for Rent in Narepally, Hyderabad for 40,000"
low,"nan 2688 Sq-ft Commercial Land is available for Rent in , Hyderabad for 50,000"
low,"nan 348 Sq-yrd Commercial Land is available for Rent in Ghatkesar, Hyderabad for 1.0 Lac(s)"
medium,"nan 1 Acre Industrial Land is available for Rent in Bollaram, Hyderabad for 7.0 Lac(s)"
medium,"Commercial land is available for rent. It is a good location property. Corner plot. Please contact f 261 Sq-ft Commercial Land is available for Rent in Miyapur, Hyderabad for 60,000"
low,"nan 140000 Sq-ft Commercial Land is available for Rent in , Hyderabad for 9.0 Lac(s)"
low,"nan 2700 Sq-ft Commercial Land is available for Rent in , Hyderabad for 90,000"
low,"nan 200 Sq-yrd Commercial Land is available for Rent in Rajendra Nagar Road, Hyderabad for 12,000"
low,"nan 800 Sq-ft Commercial Land is available for Rent in Mehdipatnam, Hyderabad for 95,000"
medium,"Embark on an opportunity like no other with this expansive Commercial Land for Rent in Kandlakoya, H 9000 Sq-yrd Commercial Land is available for Rent in Kandlakoya, Hyderabad for 1.0 Lac(s)"
low,"nan 256 Sq-yrd Commercial Land is available for Rent in Narepally, Hyderabad for 20,000"
low,"nan 180 Sq-yrd Commercial Land is available for Rent in Gowlidoddy, Hyderabad for 1.0 Lac(s)"
low,"nan 150 Sq-yrd Commercial Land is available for Rent in DD Colony, Hyderabad for 25,000"
low,"nan 4 Acre Commercial Land is available for Rent in Siddipet, Hyderabad for 5.0 Lac(s)"
medium,"nan 19014 Sq-ft Commercial Land is available for Rent in Gudimalkapur, Hyderabad for 6.50 Lac(s)"
low,"nan 500 Sq-yrd Commercial Land is available for Rent in Tellapur, Hyderabad for 1.80 Lac(s)"
medium,"Commercial land is available for rent. It has area of 3600 sq-yrd, it is a good location property. P 3600 Sq-yrd Commercial Land is available for Rent in Kandi, Hyderabad for 1.0 Lac(s)"
low,"nan 1000 Sq-ft Commercial Land is available for Rent in Ashok Nagar Himayatnagar, Hyderabad for 10,000"
low,"nan 1000 Sq-ft Commercial Land is available for Rent in Ashok Nagar Himayatnagar, Hyderabad for 10,000"
low,"nan 1000 Sq-yrd Commercial Land is available for Rent in Balapur, Hyderabad for 1.50 Lac(s)"
medium,"Commercial land is for rent, Huda layout, commercial permission, 3 sides roads, within 100 meters fr 2000 Sq-yrd Commercial Land is available for Rent in Hayathnagar Khalsa, Hyderabad for 1.50 Lac(s)"
medium,"Present in Bongloor, very well connected locality in Hyderabad, is a 2600 sq-yard open plot on the m 2600 Sq-yrd Commercial Land is available for Rent in Bongloor, Hyderabad for 1.50 Lac(s)"
medium,"nan 6000 Sq-yrd Industrial Land is available for Rent in Cherlapalli Industrial Area, Hyderabad for 95,000"
high,"nan 400 Sq-yrd Commercial Land is available for Rent in Ghatkesar, Hyderabad for 2.0 Lac(s)"
medium,"A fantastic, Commercial Land is presently open for immediate Rent. The property is located in Seri L 4932 Sq-ft Commercial Land is available for Rent in Serilingampalle M, Hyderabad for 2.7 Crore(s)"
medium,"nan 7500 Sq-yrd Industrial Land is available for Rent in Gomaram, Hyderabad for 1,116"
low,"nan 8000 Sq-ft Commercial Land is available for Rent in Old Bowenpally, Hyderabad for 2.0 Lac(s)"
medium,"nan 272 Sq-yrd Industrial Land is available for Rent in Cherlapalli, Hyderabad for 30,000"
low,"nan 717 Sq-yrd Commercial Land is available for Rent in Sangareddy, Hyderabad for 1.0 Lac(s)"
low,"nan 900 Sq-ft Commercial Land is available for Rent in Parvathapur, Hyderabad for 30,000"
medium,"Cyber road linked, beside ring road, tellapur, circle tellapur at ambedkar statue, Beside BHEL Ramac 180 Sq-yrd Commercial Land is available for Rent in Tellapur, Hyderabad for 20,000"
medium,"nan 534 Sq-yrd Commercial Land is available for Rent in Champapet Road, Hyderabad for 2.80 Lac(s)"
low,"nan 400 Sq-yrd Commercial Land is available for Rent in Chaderghat, Hyderabad for 1.25 Lac(s)"
low,"nan 1 Acre Commercial Land is available for Rent in Shivrampalli Village, Hyderabad for 5.0 Lac(s)"
medium,"Very near to 100 ft Martin road. Besides Tamara Asteria Gated community and Udupi hotel. Having Priv 350 Sq-yrd Commercial Land is available for Rent in Bandlaguda Jagir, Hyderabad for 60,000"
medium," The location has easy access to, Chandamama Hospital (0 km ), Vignan Junior College (0 km ), Indian 500 Sq-yrd Commercial Land is available for Rent in Nacharam, Hyderabad for 70,000"
medium,"Commercial land is available for rent. It has area of 1000 sq-ft, it is a good location property. Pl 1000 Sq-ft Commercial Land is available for Rent in Tellapur, Hyderabad for 60,000"
medium,"near to main road and suitable for any box cricket or any godown purposes 367 Sq-yrd Commercial Land is available for Rent in PNR Colony Ameenpur, Hyderabad for 55,000"
medium,"Commercial Land 1 Acre for Rent in Shamshabad, Hyderabad. Suitable for various commercial purposes,  3 Acre Commercial Land is available for Rent in Shamshabad, Hyderabad for 1.50 Lac(s)"
medium,"Closed shed near old alwal junction. 444 Sq-ft Commercial Land is available for Rent in Alwal, Hyderabad for 50,000"
medium,"nan 500 Sq-yrd Commercial Land is available for Rent in Madhapur, Hyderabad for 1.10 Lac(s)"
medium,"Open land for rent in Saleem nagar Malakpet 968 Sq-yrd Commercial Land is available for Rent in Malakpet Extension, Hyderabad for 1.20 Lac(s)"
high,"Commercial Land 200 Sq yrd north facing 200 Sq-yrd Commercial Land is available for Rent in HMT Swarnapuri Colony, Hyderabad for 30,000"
medium,"Embark on a lucrative venture with this prime Commercial Land available for rent in Medipally, Hyder 600 Sq-yrd Commercial Land is available for Rent in Medipally, Hyderabad for 60,000"
low,"nan 3 Acre Commercial Land is available for Rent in Shaikpet, Hyderabad for 3.90 Lac(s)"
medium,"Commercial land is available for rent. It has an area of 1868 sq-yrd, it is a good location property 1868 Sq-yrd Commercial Land is available for Rent in Jubilee Hills, Hyderabad for 2.99 Lac(s)"
medium,"1.2 acres land available  for lease for labour colony approach available from neaopolis layout opp o 7500 Sq-yrd Commercial Land is available for Rent in Kokapet, Hyderabad for 3.50 Lac(s)"
medium,"nan 680 Sq-yrd Commercial Land is available for Rent in LB Nagar, Hyderabad for 1.60 Lac(s)"
high,"Picture a contemporary marvel rising amidst the vibrant cityscape, captivating customers with its al 1000 Sq-yrd Commercial Land is available for Rent in Masjid Banda, Hyderabad for 7.0 Lac(s)"
medium,"Commercial land is available for rent. It is a good location property. Please contact for more detai 8000 Sq-ft Commercial Land is available for Rent in Tellapur, Hyderabad for 1.50 Lac(s)"
medium,"nan 300 Sq-ft Commercial Land is available for Rent in Kondapur, Hyderabad for 1.10 Lac(s)"
low,"nan 350 Sq-yrd Commercial Land is available for Rent in Serilingampalle M, Hyderabad for 90,000"
medium,"nan 300 Sq-yrd Commercial Land is available for Rent in Gopal Nagar Gokul Enclave, Hyderabad for 80,000"
medium,"Commercial land is available for rent. It has area of 1800 sq-ft, it is a good location property. Pl 1800 Sq-ft Commercial Land is available for Rent in Phase 9 KPHB, Hyderabad for 80,000"
medium,"The land is located with 2 main roads facing one 100 ft and another 60 ft.. Land is situated right b 3 Acre Commercial Land is available for Rent in Kandlakoya, Hyderabad "
medium,"National Highway facing 300feet. 2 Acre Commercial Land is available for Rent in Sangareddy, Hyderabad for 60,000"
medium,"nan 18000 Sq-yrd Commercial Land is available for Rent in Parvathapur, Hyderabad for 50,000"
medium,"nan 6050 Sq-yrd Commercial Land is available for Rent in Kulabgoor, Hyderabad for 60,000"
low,"Commercial land is well located available for rent in the prime locality with all the facility locat 400 Sq-yrd Commercial Land is available for Rent in Hayathnagar Khalsa, Hyderabad "
medium,"open land for rent immediately occupy 40000 Sq-yrd Commercial Land is available for Rent in Reddy Basthi Attapur, Hyderabad for 2.0 Lac(s)"
medium,"The location has easy access to, St Sanitory Garden School 0 km , Sri Kalki Multispeciality Hospital 11 Acre Commercial Land is available for Rent in Ghatkesar, Hyderabad for 1.0 Lac(s)"
low,"nan 261360 Acre Commercial Land is available for Rent in Pedda Amberpet, Hyderabad for 6.0 Lac(s)"
medium,"Prime land facing NH-7 (Hyderabad  Nagpur highway) admeasuring 3850 Sq.Yds having frontage (road fac 50000 Sq-ft Commercial Land is available for Rent in Kompally, Hyderabad "
low,"nan 6 Acre Commercial Land is available for Rent in Nehru Outer Ring Road, Hyderabad for 2.40 Lac(s)"
medium,"Seize the moment and unlock endless possibilities with this prime commercial land for rent in Devary 65340 Sq-yrd Commercial Land is available for Rent in Devarayamjal, Hyderabad for 3.90 Lac(s)"
medium,"Open Land 15000 Sq-yrd Commercial Land is available for Rent in Gurram Guda, Hyderabad for 1.0 Lac(s)"
medium,"nan 110000 Sq-ft Commercial Land is available for Rent in Shamirpet, Hyderabad for 80,000"
medium,"Ideal property, if you are looking to make a good business decision. Available here is a Commercial  11 Acre Commercial Land is available for Rent in Kondamadugu, Hyderabad for 1.10 Lac(s)"
medium,"nan 300 Acre Commercial Land is available for Rent in Narayankhed CT, Hyderabad for 5.0 Lac(s)"
low,"nan 1 Acre Commercial Land is available for Rent in Murthuzaguda, Hyderabad for 40,000"
low,"nan 2 Acre Commercial Land is available for Rent in Patancheruvu, Hyderabad for 80,000"
medium,"nan 3 Acre Commercial Land is available for Rent in Moinabad, Hyderabad for 1.30 Lac(s)"
medium,"Commercial land is available for rent. It is a good location property. Please contact for more detai 1210 Sq-ft Commercial Land is available for Rent in Shamshabad Mamidipally Road, Hyderabad "
low,"nan 2 Acre Commercial Land is available for Rent in Shamshabad, Hyderabad for 50,000"
medium,"nan 4 Sq-ft Commercial Land is available for Rent in Keesara, Hyderabad "
low,"nan 304922 Sq-ft Commercial Land is available for Rent in Keesara, Hyderabad for 60,000"
high,"nan 2800 Sq-yrd Commercial Land is available for Rent in Mansanpally Maheshwaram, Hyderabad for 20,000"
medium,"Commercial land is available for rent. It has area of 1000 sq-ft, it is a good location property. Pl 1000 Sq-ft Commercial Land is available for Rent in Adibatla, Hyderabad "
medium,"2 accers of compounded and level land behiend zee school for rent or lease for comersial purpose lik 50000 Sq-yrd Commercial Land is available for Rent in Hayathnagar, Hyderabad for 2.0 Lac(s)"
low,"nan 1 Acre Commercial Land is available for Rent in Secunderabad, Hyderabad for 20,000"
medium,"nan 5 Acre Commercial Land is available for Rent in Thumukunta, Hyderabad for 1.95 Lac(s)"
medium,"Exclusive commercial land with boundary wall available for joint development or sale at a good locat 1 Acre Commercial Land is available for Rent in Pragathi Colony Meerpet, Hyderabad "
medium,"Commercial land is available for rent. It has area of 300 sq-ft, it is a good location property. Ple 300 Sq-ft Commercial Land is available for Rent in Gachibowli, Hyderabad "
medium,"This land is beside Kompally IT Park(Kandlakoya, Telangana Gateway IT Park). Land is suitable for tr 10 Acre Commercial Land is available for Rent in Munirabad, Hyderabad for 1.0 Lac(s)"
medium,"Land is for sale, 500 meters from Hyderabad Intl Airport 2 acre land main road facing with gate, bor 10000 Sq-yrd Commercial Land is available for Rent in Airport Road, Hyderabad "
medium,"4000 sqft of open space and 2000 sqft of built up commercial space ::::With great public visibility  4000 Sq-ft Commercial Land is available for Rent in Bairamalguda, Hyderabad "
medium,"3Acres commercial land available for Rent, Near Ratnalayam, Aliabad X Roads. 3 Acre Commercial Land is available for Rent in Aliabad, Hyderabad "
medium,"nan 7260 Sq-yrd Commercial Land is available for Rent in Mokila, Hyderabad for 40,000"
low,"nan 3 Acre Commercial Land is available for Rent in Dundigal, Hyderabad "
medium,"Property is available for Lease 412 Sq-yrd Commercial Land is available for Rent in Ramannapeta, Hyderabad "
medium," Open, well-maintained property for Lease/Rent. It is a Commercial Land situated in Shadnagar, Hyder 300 Sq-yrd Commercial Land is available for Rent in Shadnagar, Hyderabad "
low,"nan   Industrial Land is available for Rent in Toli Chowki, Hyderabad "
low,"nan 5 Acre Commercial Land is available for Rent in Shamirpet, Hyderabad "
low,"nan 150 Sq-yrd Commercial Land is available for Rent in Quthbullapur, Hyderabad "
low,"nan 840 Sq-yrd Commercial Land is available for Rent in , Hyderabad "
low,"nan 1000 Sq-yrd Commercial Land is available for Rent in Kalvakurti Road, Hyderabad "
low,"nan 900 Sq-yrd Commercial Land is available for Rent in Shadnagar, Hyderabad "
medium,"Property is available for Lease 1 Acre Commercial Land is available for Rent in Pasumamula Road, Hyderabad "
medium," Exclusive Industrial Land available for lease/rent at a good location. It is a great investment opp 12100 Sq-yrd Industrial Land is available for Rent in Medchal, Hyderabad "
low,"nan 3 Acre Commercial Land is available for Rent in Kollur, Hyderabad "
medium,"Property is available for Lease 2 Acre Commercial Land is available for Rent in Solakpally, Hyderabad "
low,"nan 1000 Sq-yrd Commercial Land is available for Rent in Gaganpahad, Hyderabad "
high,"Commercial land is available for rent. It has plot area of 1200 sq-yrd 11,000sftwith compound wall , 1200 Sq-yrd Commercial Land is available for Rent in Pasumamula Road, Hyderabad for 2.0 Lac(s)"
medium,"nan 1800 Sq-ft Commercial Land is available for Rent in Ved Vihar, Hyderabad for 3.0 Lac(s)"
high,"Warehouse Available for LeaseSaleLocation Beside NH 44, Medchal - Athwelly HighwayArea 33,000 sq. ft 33000 Sq-ft Industrial Land is available for Rent in Medchal, Hyderabad for 8.58 Lac(s)"
high,"3Acs of commercial land very near to ORR exit. 12 and wapkable distance from Convention halls and ma 3 Acre Commercial Land is available for Rent in Adibatla, Hyderabad for 2.70 Lac(s)"
medium,"nan 6000 Sq-yrd Commercial Land is available for Rent in Gopanpally, Hyderabad for 80,000"
medium,"nan 2 Acre Industrial Land is available for Rent in Maheshwaram, Hyderabad for 80,000"
medium,"Nestled in the vibrant and rapidly developing city of Shamshabad, Hyderabad, this sprawling 1-acre c 1 Acre Commercial Land is available for Rent in Shamshabad, Hyderabad for 1.0 Lac(s)"
high,"Unleash the potential of your business in the thriving corridors of Medchal Road, Hyderabad. Behold  12170 Sq-yrd Commercial Land is available for Rent in Medchal Road, Hyderabad for 12.0 Lac(s)"
medium,"nan 500 Sq-yrd Commercial Land is available for Rent in Nacharam, Hyderabad for 1.50 Lac(s)"
medium,"Close to multiple industries and warehouses. Warehouse built as per HMDA norms. 4000 Sq-ft Industrial Land is available for Rent in Medchal, Hyderabad for 80,000"
high,"Bahadhurpally  from main road 50mts.Industrial godown RCC Building. 2000 Sq-yrd Industrial Land is available for Rent in Bahadurpally, Hyderabad for 1.50 Lac(s)"
low,"nan 11000 Sq-ft Commercial Land is available for Rent in Kandi, Hyderabad for 1.60 Lac(s)"
medium,"nan 540 Sq-yrd Commercial Land is available for Rent in Madhapur, Hyderabad for 2.20 Lac(s)"
medium,"nan 1440 Sq-ft Commercial Land is available for Rent in Mehdipatnam, Hyderabad for 1.20 Lac(s)"
medium,"nan 2 Acre Commercial Land is available for Rent in Hayathnagar Khalsa, Hyderabad for 1.50 Lac(s)"
low,"nan 10000 Sq-yrd Commercial Land is available for Rent in Jinnaram, Hyderabad for 3.0 Lac(s)"
medium,"Commercial land is available for rent. It has plot area of 800 sq-ft, it is a good location property 800 Sq-ft Commercial Land is available for Rent in Keesara, Hyderabad for 2.50 Lac(s)"
medium,"Presenting an exceptional opportunity for commercial land rental on Mokila Road, Hyderabad. Spanning 2 Acre Commercial Land is available for Rent in Mokila Road, Hyderabad for 2.50 Lac(s)"
medium,"Commercial land is available for rent. It has area of 4000 sq-ft, it is a good location property. Pl 4000 Sq-ft Commercial Land is available for Rent in Kukatpally, Hyderabad for 3.0 Lac(s)"
medium,"Commercial land is available for rent. It is a good location property. Please contact for more detai 1270 Sq-yrd Commercial Land is available for Rent in , Hyderabad for 70,000"
medium,"commercial shutters in the prime business area, quite opposite to the legend estates GRK harmony 20  748 Sq-ft Commercial Land is available for Rent in Serilingampalle M, Hyderabad for 88,000"
medium,"Commercial land is available for rent. 300 Sq-ft Commercial Land is available for Rent in Gachibowli, Hyderabad "
medium,"nan 10800 Sq-ft Commercial Land is available for Rent in Pasumamula Road, Hyderabad for 2.0 Lac(s)"
medium,"Warehouse Available for LeaseSaleLocation Beside NH 44, Medchal to Kistapur RoadArea 16,400 sq. ft.K 1822 Sq-yrd Industrial Land is available for Rent in Medchal, Hyderabad for 2.95 Lac(s)"
low,"nan 11000 Sq-ft Commercial Land is available for Rent in Kandi, Hyderabad for 1.65 Lac(s)"
medium,"new building 500 Sq-yrd Commercial Land is available for Rent in Jubilee Hills, Hyderabad for 2.99 Lac(s)"
high,"20000 Sq-ft Commercial Land is available for Rent in Patancheru Industrial Area, Hyderabad for 1.50  20000 Sq-ft Commercial Land is available for Rent in Patancheru Industrial Area, Hyderabad for 1.50 Lac(s)"
high,"Open for Lease or rent for commercial use as small scale industries ,form house ware house, resort e 2 Are Commercial Land is available for Rent in Shamshabad, Hyderabad for 1.0 Lac(s)"
medium,"Commercial land is available for rent. It has area of 18000 sq-ft, it is a good location property. P 18000 Sq-ft Commercial Land is available for Rent in Narepally, Hyderabad for 1.50 Lac(s)"
medium,"200/180 equal 36000 sft sheâ??d  7560 sft rcc building with 15/16 sft werkers rooms 20 plus 4 rooms  43800 Sq-ft Industrial Land is available for Rent in Choutuppal, Hyderabad for 5.0 Lac(s)"
high,"Offering a vast expanse of 9700 sq-yards, this industrial land located on Maheshwaram Road, Hyderaba 9700 Sq-ft Industrial Land is available for Rent in Mansanpalle, Hyderabad for 80,000"
medium,"Industrial land is available for rent. It has a plot area of 11000 sq-ft, it is a good location prop 11000 Sq-ft Industrial Land is available for Rent in Dundigal, Hyderabad for 40,000"
medium,"6 Poultry sheds for lease each shed has 10000sqft with 10 feet height on the sides and 15 feet heigh 60000 Sq-ft Industrial Land is available for Rent in Kundanpally, Hyderabad for 5.0 Lac(s)"
medium,"On the main road and school and college nearby 3300 Sq-ft Commercial Land is available for Rent in Seethaphalmandi, Hyderabad for 2.50 Lac(s)"
medium,"Commercial land is available for rent. It has area of 500 sq-yrd, it is a good location property. Pl 500 Sq-yrd Commercial Land is available for Rent in Narsinghi, Hyderabad for 1.60 Lac(s)"
